Census_type,Year,Geographic_area,Detail_level,State,Creator,Year_rough,Useful_info,Reference,Pagenumber,Digitized_link,Transcribed,Tabulated,Transcription_link,Table_link,Archival_portal_link
Skattemanntall,1703,Finnmark,Finnebyer,Norge,Hans Solgaard,,Østerhavs- og Fjellsamer,RA/EA-4092/R69/L4852,262,https://media.digitalarkivet.no/view/48950/262,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1703,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4852,271,https://media.digitalarkivet.no/view/48950/271,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Skattemanntall,1703,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer,SE/RA/55203/55203.29/38,156,https://sok.riksarkivet.se/bildvisning/A0001797_00156,Nei,Nei,x,x,x
Landwaren,1703,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4852,299,https://media.digitalarkivet.no/view/48950/299,Nei,Nei,x,x,x
Jordebok,1703,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,282,https://media.digitalarkivet.no/view/48853/282,Nei,Nei,x,x,x
Skattemanntall,1703,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4755,308,https://media.digitalarkivet.no/view/48853/308,Nei,Nei,x,x,x
Jordebok,1703,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,321,https://media.digitalarkivet.no/view/48853/321,Nei,Nei,x,x,x
Skattemanntall,1703,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4755,335,https://media.digitalarkivet.no/view/48853/335,Nei,Nei,x,x,x
Skattemanntall,1704,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4852,373,https://media.digitalarkivet.no/view/48950/373,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1704,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4852,382,https://media.digitalarkivet.no/view/48950/382,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Skattemanntall,1704,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer (Dritdårlig bilde),SE/RA/55203/55203.29/39,182,https://sok.riksarkivet.se/bildvisning/A0001798_00182,Nei,Nei,x,x,x
Landwaren,1704,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4852,410,https://media.digitalarkivet.no/view/48950/410,Nei,Nei,x,x,x
Jordebok,1704,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,359,https://media.digitalarkivet.no/view/48853/359,Nei,Nei,x,x,x
Skattemanntall,1704,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4755,385,https://media.digitalarkivet.no/view/48853/385,Nei,Nei,x,x,x
Jordebok,1704,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,400,https://media.digitalarkivet.no/view/48853/400,Nei,Nei,x,x,x
Skattemanntall,1704,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4755,415,https://media.digitalarkivet.no/view/48853/415,Nei,Nei,x,x,x
Skattemanntall,1705,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,14,https://media.digitalarkivet.no/view/48951/14,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1705,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,23,https://media.digitalarkivet.no/view/48951/23,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Landwaren,1705,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,50,https://media.digitalarkivet.no/view/48951/50,Nei,Nei,x,x,x
Jordebok,1705,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4756,16,https://media.digitalarkivet.no/view/48854/16,Nei,Nei,x,x,x
Skattemanntall,1705,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4756,42,https://media.digitalarkivet.no/view/48854/42,Nei,Nei,x,x,x
Jordebok,1705,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4756,58,https://media.digitalarkivet.no/view/48854/58,Nei,Nei,x,x,x
Skattemanntall,1705,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4756,72,https://media.digitalarkivet.no/view/48854/72,Nei,Nei,x,x,x
Skattemanntall,1706,Sør-Varanger,Finnebyer,Norge,Ukjent,,ØsterhavsSamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1-9meqlEWN40aTjpfTBMdIMemZT5wVO7m/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1706,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,147,https://media.digitalarkivet.no/view/48951/147,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1706,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,156,https://media.digitalarkivet.no/view/48951/156,Nei,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Jordebok,1706,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4756,96,https://media.digitalarkivet.no/view/48854/96,Nei,Nei,x,x,x
Skattemanntall,1706,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4756,121,https://media.digitalarkivet.no/view/48854/121,Nei,Nei,x,x,x
Jordebok,1706,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4756,133,https://media.digitalarkivet.no/view/48854/133,Nei,Nei,x,x,x
Skattemanntall,1706,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4756,147,https://media.digitalarkivet.no/view/48854/147,Nei,Nei,x,x,x
Leidangsmanntall,1706,Senja,Bygder og fogderi,Norge,,,Samer og Nordmenn,RA/EA-4092/R68/L4756,217,https://media.digitalarkivet.no/view/48854/217,Nei,Nei,x,x,x
Landwaren,1706,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,185,x,Nei,Nei,x,x,x
Skattemanntall,1707,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,12,https://media.digitalarkivet.no/view/48952/12,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1707,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,20,https://media.digitalarkivet.no/view/48952/21,Nei,Nei,x,x,x
Landwaren,1707,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,47,x,Nei,Nei,x,x,x
Skattemanntall,1707,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1DsAfz5YxzMJr5VOPcQ5R9VPc9Ube5usC/view?usp=drive_link,Nei,Nei,x,x,x
Jordebok,1707,Senja,Gårder,Norge,Jacob Rosenvinge,,Eiere og brukere,RA/EA-4092/R68/L4756,281,https://media.digitalarkivet.no/view/48854/281,Nei,Nei,x,x,x
Skattemanntall,1707,Senja,Bygder,Norge,Jacob Rosenvinge,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4756,304,https://media.digitalarkivet.no/view/48854/304,Nei,Nei,x,x,x
Jordebok,1707,Troms,Gårder,Norge,Jacob Rosenvinge,,Eiere og brukere,RA/EA-4092/R68/L4756,336,https://media.digitalarkivet.no/view/48854/336,Nei,Nei,x,x,x
Skattemanntall,1707,Troms,Bygder,Norge,Jacob Rosenvinge,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4756,349,https://media.digitalarkivet.no/view/48854/349,Nei,Nei,x,x,x
Leidangsmanntall,1707,Senja,Bygder og fogderi,Norge,,,Samer og Nordmenn,RA/EA-4092/R68/L4756,363,https://media.digitalarkivet.no/view/48854/363,Nei,Nei,x,x,x
Fogderegnskap (?),1707,Troms,,,,,,RA/EA-4092/R68/L4756/1705-1707,,https://media.digitalarkivet.no/view/48854/217,Nei,Nei,x,x,x
Skattemanntall,1708,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,119,https://media.digitalarkivet.no/view/48952/120,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1708,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,127,https://media.digitalarkivet.no/view/48952/127,Nei,Nei,x,x,x
Landwaren,1708,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,153,x,Nei,Nei,x,x,x
Skattemanntall,1708,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/15e0I82S-mRJHATVbWKUx1lxmXRj64LUo/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1708,Troms,,,,,,RA/EA-4092/R68/L4757/1708-1710,,https://media.digitalarkivet.no/view/48855/11,Nei,Nei,x,x,x
Skattemanntall,1709,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,9,https://media.digitalarkivet.no/view/48953/9,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1709,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,19,https://media.digitalarkivet.no/view/48953/19,Nei,Nei,x,x,x
Landwaren,1709,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,46,x,Nei,Nei,x,x,x
Skattemanntall,1709,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1Kr31fK_hMczBqKtKb0-Bsk10Y7drx0ad/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1709,Troms,,,,,,RA/EA-4092/R68/L4757/1708-1710,,https://media.digitalarkivet.no/view/48855/157,Nei,Nei,x,x,x
Skattemanntall,1710,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,206,https://media.digitalarkivet.no/view/48953/207,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1710,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,215,https://media.digitalarkivet.no/view/48953/215,Nei,Nei,x,x,x
Landwaren,1710,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,242,x,Nei,Nei,x,x,x
Fogderegnskap (?),1710,Troms,,,,,,RA/EA-4092/R68/L4757/1708-1710,,https://media.digitalarkivet.no/view/48855/232,Nei,Nei,x,x,x
Skattemanntall,1710,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1Dwx0xILtvV4XXnmc5tmOPj6eKp2dERvm/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1711,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,331,https://media.digitalarkivet.no/view/48953/332,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1711,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,340,https://media.digitalarkivet.no/view/48953/341,Nei,Nei,x,x,x
Landwaren,1711,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,368,x,Nei,Nei,x,x,x
Skattemanntall,1711,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1d6vOWvD7--UYo2jomMr_Mp6Tf5EkcA-U/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1711,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer,SE/RA/55203/55203.29/46,241,https://sok.riksarkivet.se/bildvisning/A0001805_00241,Nei,Nei,x,x,x
Fogderegnskap (?),1711,Troms,,,,,,RA/EA-4092/R68/L4758/1711-1712,,https://media.digitalarkivet.no/view/48856/14,Nei,Nei,x,x,x
Skattemanntall,1712,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4853,528,https://media.digitalarkivet.no/view/48953/529,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1712,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4853,537,https://media.digitalarkivet.no/view/48953/537,Nei,Nei,x,x,x
Landwaren,1712,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4853,565,x,Nei,Nei,x,x,x
Skattemanntall,1712,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1bVxtW0uCD9YxFoK9y1Zxtb3s5YRBdd9g/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1712,Troms,,,,,,RA/EA-4092/R68/L4758/1711-1712,,https://media.digitalarkivet.no/view/48856/322,Nei,Nei,x,x,x
Skattemanntall,1713,Troms,Bygder og Finnebyer,Norge,Andreas Tønder,,Sjøsamer og Nordmenn,RA/EA-4092/R68/L4759,96,https://www.digitalarkivet.no/rk10101508282096,Nei,Nei,x,x,x
Skattemanntall,1713,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4856,13,https://media.digitalarkivet.no/view/48954/14,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1713,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4856,22,https://media.digitalarkivet.no/view/48954/22,Nei,Nei,x,x,x
Landwaren,1713,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4856,49,x,Nei,Nei,x,x,x
Skattemanntall,1713,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/12dfzDwiy7sVI0HOHDAAXDy71bNJ_rnvS/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1713,Troms,,,,,,RA/EA-4092/R68/L4759/1713-,,https://media.digitalarkivet.no/view/48857/27,Nei,Nei,x,x,x
Skattemanntall,1714,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4856,203,https://media.digitalarkivet.no/view/48954/204,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1714,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4856,212,https://media.digitalarkivet.no/view/48954/212,Nei,Nei,x,x,x
Landwaren,1714,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4856,239,x,Nei,Nei,x,x,x
Skattemanntall,1714,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/10jsU_X9oH1XFSzFdV-8Udq1Ke7c37fRI/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1714,Troms,,,,,,RA/EA-4092/R68/L4760/1714-,,https://media.digitalarkivet.no/view/48858/31,Nei,Nei,x,x,x
Skattemanntall,1715,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4856,389,https://media.digitalarkivet.no/view/48954/390,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1715,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4856,398,https://media.digitalarkivet.no/view/48954/398,Nei,Nei,x,x,x
Fogderegnskap (?),1715,Troms,,,,,,RA/EA-4092/R68/L4761/1715-,,https://media.digitalarkivet.no/view/48859/28,Nei,Nei,x,x,x
Landwaren,1715,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4856,425,x,Nei,Nei,x,x,x
Skattemanntall,1716,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4857,19,https://media.digitalarkivet.no/view/48955/20,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1716,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4857,28,https://media.digitalarkivet.no/view/48955/28,Nei,Nei,x,x,x
Landwaren,1716,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4857,57,x,Nei,Nei,x,x,x
Skattemanntall,1716,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/1aMa_4xrNag-FJyA_CQLIHsohwnQzA7PB/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1716,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0002/1706-1716,Ukjent,https://drive.google.com/file/d/19HRHOp9p5Dbmw_1UAQ-K8i52VM5N6Ifz/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1716,Troms,,,,,,RA/EA-4092/R68/L4762/1716-,,https://media.digitalarkivet.no/view/48860/20,Nei,Nei,x,x,x
Skattemanntall,1717,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4857,207,https://media.digitalarkivet.no/view/48955/208,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1717,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4857,216,https://media.digitalarkivet.no/view/48955/216,Nei,Nei,x,x,x
Landwaren,1717,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4857,248,x,Nei,Nei,x,x,x
Fogderegnskap (?),1717,Troms,,,,,,RA/EA-4092/R68/L4763/1717-,,https://media.digitalarkivet.no/view/48861/47,Nei,Nei,x,x,x
Skattemanntall,1718,Finnmark,Finnebyer,Norge,Hans Solgaard,,ØsterhavsSamer og Fjellsamer,RA/EA-4092/R69/L4857,439,https://media.digitalarkivet.no/view/48955/440,Nei,Nei,x,x,x
Leidang- & Skattemanntall,1718,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4857,448,https://media.digitalarkivet.no/view/48955/448,Nei,Nei,x,x,x
Landwaren,1718,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4857,477,x,Nei,Nei,x,x,x
Fogderegnskap (?),1718,Troms,,,,,,RA/EA-4092/R68/L4764/1718-,,https://media.digitalarkivet.no/view/48862/27,Nei,Nei,x,x,x
Fogderegnskap (?),1719,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4858/1719-1720,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1719,Troms,,,,,,RA/EA-4092/R68/L4765/1719-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1720,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4858/1719-1720,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1720,Troms,,,,,,RA/EA-4092/R68/L4766/1720-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1721,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4859/1721-1722,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1721,Troms,,,,,,RA/EA-4092/R68/L4767/1721-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1722,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4859/1721-1722,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1722,Troms,,,,,,RA/EA-4092/R68/L4768/1722-,,x,Nei,Nei,x,x,x
Matrikkel,1723,,,,,,Matrikkelen fra 1723,,,,,,x,x,x
Fogderegnskap (?),1723,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4860/1723-1724,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1723,Troms,,,,,,RA/EA-4092/R68/L4769/1723-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1724,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4860/1723-1724,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1724,Troms,,,,,,RA/EA-4092/R68/L4770/1724-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1724,Troms,,,,,,RA/EA-4092/R68/L4771/1724-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1725,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4861/1725-1726,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1725,Troms,,,,,,RA/EA-4092/R68/L4772/1725-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1726,Finnmark,,,,,På Riksarkivet, RA/EA-4092/R69/L4861/1725-1726,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1726,Troms,,,,,,RA/EA-4092/R68/L4773/1726-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1727,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4862/1727-1728,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1727,Troms,,,,,,RA/EA-4092/R68/L4774/1727-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1728,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4862/1727-1728,,x,Nei,Nei,x,x,x
Skattemanntall,1728,Finnmark,Finnebyer,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0003/1728-1734,Ukjent,https://drive.google.com/file/d/15xtoo0pmY-nkXdfjanlw9c1NPJVBFKPC/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1728,Troms,,,,,,RA/EA-4092/R68/L4775/1728-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1728,Troms,,,,,,RA/EA-4092/R68/L4776/1728-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1729,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4863/1729-1730,,x,Nei,Nei,x,x,x
Skattemanntall,1729,Finnmark,Finnebyer og bygder,Norge,Ukjent,,ØsterhavsSamer og Fjellsamer,SATØ/S-1120/1Cn/L2879/0003/1728-1734,Ukjent,https://drive.google.com/file/d/1LXzfgnDSG-n8ecW_rKoG94UKbAzaWnND/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1729,Troms,,,,,,RA/EA-4092/R68/L4777/1729-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1729,Troms,,,,,,RA/EA-4092/R68/L4778/1729-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1730,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4863/1729-1730,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1730,Troms,,,,,,RA/EA-4092/R68/L4779/1730-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1730,Troms,,,,,,RA/EA-4092/R68/L4780/1730-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1731,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4864/1731-,,x,Nei,Nei,x,x,x
Skattemanntall,1731,Finnmark,Finnebyer og bygder,Norge,Ukjent,,Samer og Nordmenn,SATØ/S-1120/1Cn/L2879/0003/1728-1734,Ukjent,https://drive.google.com/file/d/1Qhqhyu_ixe6s6lTwkzhGUtwSJ_oVXOpy/view?usp=drive_link,Nei,Nei,x,x,x
Fogderegnskap (?),1731,Troms,,,,,,RA/EA-4092/R68/L4781/1731-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1731,Troms,,,,,,RA/EA-4092/R68/L4782/1731-,,x,Nei,Nei,x,x,x
Fogderegnskap (?),1732,Finnmark,,,,,På Riksarkivet,RA/EA-4092/R69/L4865/1732-,,x,Nei,Nei,x,x,x
